accuracy,model_name,elapsed_time
0.4998995983935743,"bs_120_dkp_0.261_lr_0.00017139419698983466_ls_50,350,200,50,350",84.12076807022095
0.5004032258064516,"bs_320_dkp_0.537_lr_0.34898238694143924_ls_50,500,300",82.87322854995728
