accuracy,model_name,elapsed_training_time,elapsed_testing_time
0.4898785425101215,bs_380_dkp_0.098_lr_0.2646689452531652_lstm_u_128,525.5817911624908,74.61049222946167
0.5084,bs_40_dkp_0.127_lr_0.0001592101297940192_lstm_u_64,359.20862197875977,48.420170307159424
