accuracy,model_name,elapsed_training_time,elapsed_testing_time
0.8507,bs_20_dkp_0.546_lr_0.00048703744826059136_lstm_u_64,4590.143438339233,56.54411840438843
0.8599,bs_20_dkp_0.634_lr_0.0020261398458629887_lstm_u_128,11664.4097032547,127.75257849693298
0.8313,bs_80_dkp_0.675_lr_0.0004609039575306607_lstm_u_64,2785.704162120819,51.5326828956604
0.8477,bs_100_dkp_0.53_lr_0.00029141546580196417_lstm_u_128,5620.36442732811,77.24057126045227
