accuracy,model_name,elapsed_training_time,elapsed_testing_time
0.8831,"bs_380_dkp_0.412_lr_0.00010266584160419005_fs_2,3,3_fw_266",11872.161000728607,124.46691179275513
0.8818,"bs_60_dkp_0.692_lr_7.896683130333e-06_fs_5,1_fw_33",2850.3193469047546,48.02358317375183
